source,destination,score
hsa-miR-4297,sarcoma,0.8861002326011658
hsa-miR-4639-5p,miR-142-y,0.8860621452331543
hsa-miR-6127,miR-142-y,0.8860621452331543
hsa-miR-181d,miR-142-y,0.8860621452331543
hsa-miR-425*,miR-142-y,0.8860621452331543
hsa-miR-374b-3p,diffuse large B-cell lymphoma,0.8854121565818787
hsa-miR-1271-3p,diffuse large B-cell lymphoma,0.8854121565818787
hsa-miR-144-5p,diffuse large B-cell lymphoma,0.8854121565818787
hsa-miR-513c,diffuse large B-cell lymphoma,0.8854121565818787
hsa-miR-3151-5p,miR-675-y,0.8846991658210754
hsa-miR-598-5p,miR-675-y,0.8846991658210754
hsa-miR-5585-5p,miR-675-y,0.8846991658210754
hsa-miR-6777-3p,synovial sarcoma,0.8836166262626648
hsa-miR-4442,synovial sarcoma,0.8836166262626648
hsa-miR-423-5p_2,"squamous cell breast carcinoma, acantholytic variant",0.8835703134536743
hsa-miR-4709-5p,"squamous cell breast carcinoma, acantholytic variant",0.8835703134536743
hsa-miR-181c*,"squamous cell breast carcinoma, acantholytic variant",0.8835703134536743
hsa-miR-5585-5p,"squamous cell breast carcinoma, acantholytic variant",0.8835703134536743
hsa-miR-423-5p_2,"Luminal B,triple negative",0.8834931254386902
hsa-miR-513c,"Luminal B,triple negative",0.8834931254386902
hsa-miR-135a*,"Luminal B,triple negative",0.8834931254386902
hsa-miR-105-1,brain cancer,0.8830924034118652
hsa-miR-548c-3p,solid pseudopapillary neoplasm of pancreas,0.8830586075782776
hsa-miR-615,castration-resistant prostate cancer,0.8830183148384094
hsa-miR-512-5p-384,castration-resistant prostate cancer,0.8830183148384094
hsa-miR-598-5p,castration-resistant prostate cancer,0.8830183148384094
hsa-miR-6500-5p,castration-resistant prostate cancer,0.8830183148384094
hsa-miR-4694-5p,castration-resistant prostate cancer,0.8830183148384094
hsa-miR-548b-3p,diffuse large B-cell lymphoma,0.8829812407493591
hsa-miR-642,diffuse large B-cell lymphoma,0.8829812407493591
hsa-miRPlus-G1065-5p,diffuse large B-cell lymphoma,0.8829812407493591
hsa-miR-100-3p,diffuse large B-cell lymphoma,0.8829812407493591
hsa-miR-6508-3p,diffuse large B-cell lymphoma,0.8829812407493591
hsa-miR-598-5p,sarcoma,0.8826887607574463
hsa-miR-423-5p_2,miR-142-y,0.8826497793197632
hsa-miR-548c-3p,miR-142-y,0.8826497793197632
hsa-miR-144-5p,miR-142-y,0.8826497793197632
hsa-miR-6744-3p,miR-142-y,0.8826497793197632
hsa-miR-135a*,miR-142-y,0.8826497793197632
hsa-miR-3660,miR-675-y,0.8822551369667053
hsa-miR-34c-3p,miR-675-y,0.8822551369667053
hsa-let-7g-5p,miR-675-y,0.8822551369667053
hsa-miR-3677-3p,miR-675-y,0.881868302822113
hsa-miR-337,miR-675-y,0.881868302822113
hsa-miR-6132,miR-675-y,0.8817641735076904
hsa-miR-4433-3p,miR-675-y,0.8817641735076904
hsa-miR-15a-5p,miR-675-y,0.8817641735076904
hsa-miR-515-5p,follicular thyroid carcinoma,0.8816819787025452
hsa-miR-361-3p,follicular thyroid carcinoma,0.8816819787025452
hsa-miR-602,synovial sarcoma,0.8811526894569397
hsa-miR-362-3p,synovial sarcoma,0.8811526894569397
hsa-miR-5192,synovial sarcoma,0.8811526894569397
hsa-miR-601,synovial sarcoma,0.8811526894569397
hsa-miR-129-1-3p,synovial sarcoma,0.8811526894569397
hsa-miR-4480,synovial sarcoma,0.8811526894569397
hsa-miR-3660,synovial sarcoma,0.8811526894569397
hsa-miR-2115-5p,synovial sarcoma,0.8811526894569397
hsa-miR-3677,synovial sarcoma,0.8811526894569397
hsa-miR-320e-1095,synovial sarcoma,0.8811526894569397
hsa-miR-3649,synovial sarcoma,0.8811526894569397
hsa-miR-302b*,synovial sarcoma,0.8811526894569397
hsa-miR-6499-3p,synovial sarcoma,0.8811526894569397
hsa-miR-30c-1,synovial sarcoma,0.8811526894569397
hsa-miR-219a-5p,synovial sarcoma,0.8811526894569397
hsa-miR-181a-3p,synovial sarcoma,0.8811526894569397
hsa-miR-4687-5p,synovial sarcoma,0.8811526894569397
hsa-miR-508,synovial sarcoma,0.8811526894569397
hsa-miR-4435,synovial sarcoma,0.8811526894569397
hsa-miR-656-5p,synovial sarcoma,0.8811526894569397
hsa-miR-6724-5p,synovial sarcoma,0.8811526894569397
hsa-miR-5192,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-4748,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-106b-5p,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-7-1*,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-649,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-129-1-3p,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-6775-3p,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-4423-5p,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-4511,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-450a-3p,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-4687-5p,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-6724-5p,"squamous cell breast carcinoma, acantholytic variant",0.8811054825782776
hsa-miR-362-3p,"Luminal B,triple negative",0.8810270428657532
hsa-miR-5192,"Luminal B,triple negative",0.8810270428657532
hsa-miR-6861-5p,solid pseudopapillary neoplasm of pancreas,0.8805843591690063
hsa-miR-6510-5p,solid pseudopapillary neoplasm of pancreas,0.8805843591690063
hsa-miR-602,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-3154,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-362-3p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-5192,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-4748,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-6861-5p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-4281,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-4496,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-106b-5p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-3199,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-649,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-1306-5p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-3677,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-4441,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-3913-3p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-135a-3p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-6796-5p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-4757-5p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-937-3p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-30c-1,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-6508-3p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-3614-3p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-506,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-181a-3p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-450a-3p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-4435,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-4765,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-3680*,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-6826-3p,castration-resistant prostate cancer,0.8805434107780457
hsa-miR-1247,miR-675-y,0.8804826140403748
hsa-miR-517-5p,miR-675-y,0.8804826140403748
hsa-miR-5196-5p,miR-675-y,0.8804826140403748
hsa-miR-291-5p,miR-675-y,0.8803941011428833
hsa-miR-6736-5p,miR-675-y,0.8803941011428833
hsa-miR-567,ovarian carcinoma,0.8803742527961731
hsa-miR-507,ovarian carcinoma,0.8803742527961731
hsa-miR-542-5p,ovarian carcinoma,0.8803742527961731
hsa-miR-339-5p,ovarian carcinoma,0.8803742527961731
hsa-miR-4748,sarcoma,0.8802077770233154
hsa-miR-3157-5p,sarcoma,0.8802077770233154
hsa-miR-6888-3p,sarcoma,0.8802077770233154
hsa-miR-98-5p,sarcoma,0.8802077770233154
hsa-miR-129-1-3p,miR-142-y,0.880168080329895
hsa-miR-4441,miR-142-y,0.880168080329895
hsa-miR-3909,miR-142-y,0.880168080329895
hsa-miR-302b*,miR-142-y,0.880168080329895
hsa-miR-6775-3p,miR-142-y,0.880168080329895
hsa-miR-3614-3p,miR-142-y,0.880168080329895
hsa-miR-454,miR-142-y,0.880168080329895
hsa-miR-5004-5p,miR-142-y,0.880168080329895
hsa-miR-1288-3p,miR-142-y,0.880168080329895
hsa-miR-4722-5p,miR-142-y,0.880168080329895
hsa-miR-625,solid pseudopapillary neoplasm of pancreas,0.8800588250160217
hsa-miR-1185-1-3p,brain cancer,0.8799604177474976
hsa-miR-92a-2-5p,Luminal B Her2+,0.8798767924308777
hsa-miR-616*,solid pseudopapillary neoplasm of pancreas,0.8796294927597046
hsa-miR-513-3p,miR-142-y,0.8790771961212158
hsa-miR-15a-5p,miR-142-y,0.8789709806442261
hsa-miR-6888-5p,miR-142-y,0.8789709806442261
hsa-miR-125b-1*,miR-142-y,0.8789709806442261
hsa-miR-511-2,papillary thyroid carcinoma,0.8787626624107361
hsa-miR-569,Leptomeningeal metastasis,0.8785139322280884
hsa-miR-328-3p,miR-675-y,0.8782532811164856
hsa-miR-942,solid pseudopapillary neoplasm of pancreas,0.8781577348709106
hsa-miR-6790-3p,solid pseudopapillary neoplasm of pancreas,0.8781453371047974
hsa-miR-518f,solid pseudopapillary neoplasm of pancreas,0.8781453371047974
hsa-miR-488-5p,solid pseudopapillary neoplasm of pancreas,0.8781453371047974
hsa-miR-339-5p,high grade serous papillary ovarian cancer,0.8776764869689941
hsa-miR-636,high grade serous papillary ovarian cancer,0.8776764869689941
hsa-miR-766-3p-587,high grade serous papillary ovarian cancer,0.8776764869689941
hsa-miR-3691-3p,high grade serous papillary ovarian cancer,0.8776764869689941
hsa-miR-6837-5p,high grade serous papillary ovarian cancer,0.8776764869689941
hsa-miR-4454,miR-142-y,0.877663254737854
hsa-miRPlus-C1114,miR-142-y,0.8775730729103088
hsa-miR-378,miR-142-y,0.8775730729103088
hsa-miR-6760-5p,"Luminal B,triple negative",0.8774416446685791
hsa-miR-1468,"Luminal B,triple negative",0.8774416446685791
hsa-miR-3529-3p,"Luminal B,triple negative",0.8774416446685791
hsa-miR-676,"Luminal B,triple negative",0.8774416446685791
hsa-miR-638,rhabdomyosarcomas,0.8774337768554688
hsa-miR-511-2,rhabdomyosarcomas,0.8774337768554688
hsa-miR-4430,rhabdomyosarcomas,0.8774337768554688
hsa-miR-199a-5p,rhabdomyosarcomas,0.8774337768554688
hsa-miR-554,miR-675-y,0.8769062757492065
hsa-miR-377,ovarian carcinoma,0.8768150806427002
hsa-miR-1271-3p,ovarian carcinoma,0.8768150806427002
hsa-miR-30e*,ovarian carcinoma,0.8768150806427002
hsa-miR-3151-5p,ovarian carcinoma,0.8768150806427002
hsa-miR-519b-5p,ovarian carcinoma,0.8768150806427002
hsa-miR-449b*,ovarian carcinoma,0.8768150806427002
hsa-miR-6757-5p,ovarian carcinoma,0.8768150806427002
hsa-miR-513-3p,"squamous cell breast carcinoma, acantholytic variant",0.8768025040626526
hsa-miR-6850-3p,"squamous cell breast carcinoma, acantholytic variant",0.8768025040626526
hsa-miR-221*,"squamous cell breast carcinoma, acantholytic variant",0.8766945600509644
hsa-miR-1468,"squamous cell breast carcinoma, acantholytic variant",0.8766945600509644
hsa-miR-1538,follicular thyroid carcinoma,0.8764804601669312
hsa-miR-503,solid pseudopapillary neoplasm of pancreas,0.87643963098526
hsa-miR-1258,solid pseudopapillary neoplasm of pancreas,0.87643963098526
hsa-miR-376a-5p,solid pseudopapillary neoplasm of pancreas,0.87643963098526
hsa-miR-5584-3p,brain cancer,0.876295268535614
hsa-miR-337,diffuse large B-cell lymphoma,0.8762319087982178
hsa-miR-6850-3p,diffuse large B-cell lymphoma,0.8762319087982178
hsa-miR-455-3p,"Luminal B,triple negative",0.8761197924613953
hsa-miR-3682-5p,"Luminal B,triple negative",0.8761197924613953
hsa-miR-34b-3p,"Luminal B,triple negative",0.8761197924613953
hsa-miR-499,"Luminal B,triple negative",0.8761197924613953
hsa-miR-1199-3p,"Luminal B,triple negative",0.8761197924613953
hsa-miR-526b*,pilocytic astrocytoma,0.8760631680488586
hsa-miR-3151,"Luminal B,triple negative",0.8760285973548889
hsa-miR-215-5p,miR-675-y,0.8758684992790222
hsa-miR-6831-5p,miR-675-y,0.8758684992790222
hsa-miR-4716-5p,miR-675-y,0.8758684992790222
hsa-miR-8064,miR-675-y,0.8758462071418762
hsa-miR-628,miR-675-y,0.8758462071418762
hsa-miR-1233-5p,miR-675-y,0.8758462071418762
hsa-miR-423-5p_2,miR-675-y,0.8754271268844604
hsa-miR-720,miR-675-y,0.8754271268844604
hsa-miR-135a*,miR-675-y,0.8754271268844604
hsa-miR-6728-5p,miR-142-y,0.8753888607025146
hsa-miR-518a,miR-142-y,0.8753888607025146
hsa-miR-3170,miR-142-y,0.8753888607025146
hsa-miR-1-3p,miR-142-y,0.8753888607025146
hsa-miR-3198,miR-142-y,0.8753888607025146
hsa-miR-22-5p,"squamous cell breast carcinoma, acantholytic variant",0.8752740621566772
hsa-miR-431-5p,"squamous cell breast carcinoma, acantholytic variant",0.8752740621566772
hsa-miR-664a-3p,"squamous cell breast carcinoma, acantholytic variant",0.8752740621566772
hsa-miR-423-5p_2,papillary thyroid carcinoma,0.8751624226570129
hsa-miR-4323,solid pseudopapillary neoplasm of pancreas,0.8750014901161194
hsa-miR-1247,diffuse large B-cell lymphoma,0.8747896552085876
hsa-miR-5187-5p,diffuse large B-cell lymphoma,0.8747896552085876
hsa-miR-188-3p,diffuse large B-cell lymphoma,0.8747896552085876
hsa-miR-610,castration-resistant prostate cancer,0.8747394680976868
hsa-miR-4735-5p,castration-resistant prostate cancer,0.8747394680976868
hsa-miR-4482,castration-resistant prostate cancer,0.8747394680976868
hsa-miR-525-5p,castration-resistant prostate cancer,0.8746300339698792
hsa-miR-4530,castration-resistant prostate cancer,0.8746300339698792
hsa-miR-4433-3p,castration-resistant prostate cancer,0.8746300339698792
hsa-miR-4750-5p,castration-resistant prostate cancer,0.8746300339698792
hsa-miR-3529-3p,castration-resistant prostate cancer,0.8746300339698792
hsa-miR-1250-3p,castration-resistant prostate cancer,0.8746300339698792
hsa-miR-708-5p,sarcoma,0.8745684027671814
hsa-miR-519a,sarcoma,0.874458909034729
hsa-miR-548av-5p,synovial sarcoma,0.8744515180587769
hsa-miR-3691-5p,synovial sarcoma,0.8743417859077454
hsa-miR-15a-5p,synovial sarcoma,0.8743417859077454
hsa-miR-6819-3p,synovial sarcoma,0.8743417859077454
hsa-miR-409-5p,miR-675-y,0.8743302822113037
hsa-miR-7158-3p,miR-675-y,0.8743302822113037
hsa-miR-642,ovarian carcinoma,0.8742275834083557
hsa-miR-487b-5p,ovarian carcinoma,0.8742275834083557
hsa-miR-5587-5p,ovarian carcinoma,0.8742275834083557
hsa-miR-378c,ovarian carcinoma,0.8742275834083557
hsa-miR-601,ovarian carcinoma,0.8742275834083557
hsa-miR-4281,ovarian carcinoma,0.8742275834083557
hsa-miR-4278,ovarian carcinoma,0.8742275834083557
hsa-miR-4265,ovarian carcinoma,0.8742275834083557
hsa-miR-135a-2,ovarian carcinoma,0.8742275834083557
hsa-miR-6090,ovarian carcinoma,0.8742275834083557
hsa-miR-20b-5p,ovarian carcinoma,0.8742275834083557
hsa-miR-1973,ovarian carcinoma,0.8742275834083557
hsa-miR-6865-5p,ovarian carcinoma,0.8742275834083557
hsa-miR-6788-3p,ovarian carcinoma,0.8742275834083557
hsa-miR-6733-5p,ovarian carcinoma,0.8742275834083557
hsa-miRPlus-K1303*,high grade serous papillary ovarian cancer,0.8740484118461609
hsa-miR-519b-5p,high grade serous papillary ovarian cancer,0.8740484118461609
hsa-miR-512-5p-384,high grade serous papillary ovarian cancer,0.8740484118461609
hsa-miR-6744-3p,high grade serous papillary ovarian cancer,0.8740484118461609
hsa-miR-4536-3p,high grade serous papillary ovarian cancer,0.8740484118461609
hsa-miR-409-5p,miR-142-y,0.8740146160125732
hsa-miR-376a-3p,"Luminal B,triple negative",0.8738209009170532
hsa-miR-616,solid pseudopapillary neoplasm of pancreas,0.8738008737564087
hsa-miR-1-1,solid pseudopapillary neoplasm of pancreas,0.8738008737564087
hsa-miR-374b-3p,rhabdomyosarcomas,0.8737998008728027
hsa-miR-199a-5p,aryngeal squamous cell carcinoma,0.8737414479255676
hsa-miR-6838-3p,aryngeal squamous cell carcinoma,0.8737414479255676
hsa-miR-23a-3p,aryngeal squamous cell carcinoma,0.8737414479255676
hsa-miR-525-3p,brain cancer,0.8735702633857727
hsa-miR-148a,brain cancer,0.8735280632972717
hsa-miR-30e-3p,miR-675-y,0.8735169768333435
hsa-miR-101-5p,miR-675-y,0.8735169768333435
hsa-miR-3653-5p,pilocytic astrocytoma,0.8734621405601501
hsa-miR-939-5p,diffuse large B-cell lymphoma,0.8734092116355896
hsa-miR-7158-3p,diffuse large B-cell lymphoma,0.8734092116355896
hsa-miR-6802-5p,solid pseudopapillary neoplasm of pancreas,0.8733021020889282
hsa-miR-3189-5p,solid pseudopapillary neoplasm of pancreas,0.8733021020889282
hsa-miR-6771-5p,solid pseudopapillary neoplasm of pancreas,0.8733021020889282
hsa-miRPlus-C1066,castration-resistant prostate cancer,0.8732821941375732
hsa-miR-3678-3p,castration-resistant prostate cancer,0.8732821941375732
hsa-miR-455-3p,castration-resistant prostate cancer,0.8732821941375732
hsa-miR-4655-5p,castration-resistant prostate cancer,0.8732821941375732
hsa-miR-188-3p,castration-resistant prostate cancer,0.8732821941375732
hsa-miR-141-3p,castration-resistant prostate cancer,0.8732821941375732
hsa-miR-5002-5p,follicular thyroid carcinoma,0.8732190728187561
hsa-miR-4690-5p,castration-resistant prostate cancer,0.8731892108917236
hsa-miR-291-5p,castration-resistant prostate cancer,0.8731892108917236
hsa-miR-664*,castration-resistant prostate cancer,0.8731892108917236
hsa-miR-3151,castration-resistant prostate cancer,0.8731892108917236
hsa-miR-664a-3p,castration-resistant prostate cancer,0.8731892108917236
hsa-miR-092,sarcoma,0.8731094002723694
hsa-miR-4753-5p,sarcoma,0.8731094002723694
hsa-miR-487b-3p,sarcoma,0.8731094002723694
hsa-miR-761,sarcoma,0.8731094002723694
hsa-miR-499,sarcoma,0.8731094002723694
hsa-miR-3121,miR-675-y,0.8731014132499695
hsa-miR-5584-3p,"squamous cell breast carcinoma, acantholytic variant",0.8730548620223999
hsa-miR-6082,"squamous cell breast carcinoma, acantholytic variant",0.8730548620223999
hsa-miR-4652-5p,"squamous cell breast carcinoma, acantholytic variant",0.8730548620223999
hsa-miR-886,"squamous cell breast carcinoma, acantholytic variant",0.8730548620223999
hsa-miR-6069,"squamous cell breast carcinoma, acantholytic variant",0.8730548620223999
hsa-miR-1-3p,"squamous cell breast carcinoma, acantholytic variant",0.8730548620223999
hsa-miR-4727-5p,sarcoma,0.873016357421875
hsa-miR-302c,synovial sarcoma,0.8729914426803589
hsa-miR-5196-5p,synovial sarcoma,0.8729914426803589
hsa-miR-30c-2-3p,miR-142-y,0.8729560971260071
hsa-miR-7975,miR-142-y,0.8729560971260071
hsa-miR-545-5p,miR-142-y,0.8729560971260071
hsa-miR-4444,miR-142-y,0.8729560971260071
hsa-miR-3160-3p,miR-142-y,0.8729560971260071
hsa-miR-1587,miR-142-y,0.8729560971260071
hsa-miR-291-5p,synovial sarcoma,0.8728981614112854
hsa-miR-664*,synovial sarcoma,0.8728981614112854
hsa-miR-8053,synovial sarcoma,0.8728981614112854
hsa-miR-664a-3p,synovial sarcoma,0.8728981614112854
hsa-miR-548ah-3p,solid pseudopapillary neoplasm of pancreas,0.8728126883506775
hsa-miR-602,miR-675-y,0.8727614879608154
hsa-miR-642,miR-675-y,0.8727614879608154
hsa-miR-501-3p,miR-675-y,0.8727614879608154
hsa-miR-7-1*,miR-675-y,0.8727614879608154
hsa-miR-4480,miR-675-y,0.8727614879608154
hsa-miRPlus-G1065-5p,miR-675-y,0.8727614879608154
hsa-miR-6796-5p,miR-675-y,0.8727614879608154
hsa-miR-100-3p,miR-675-y,0.8727614879608154
hsa-miR-556,miR-675-y,0.8727614879608154
hsa-miR-513b,miR-142-y,0.8727297186851501
hsa-miR-6720-3p,miR-142-y,0.8727297186851501
hsa-miR-4793-3p,miR-142-y,0.8727297186851501
hsa-miR-124a,miR-142-y,0.8727297186851501
hsa-miR-4314,miR-675-y,0.8726322054862976
hsa-miR-4685-5p,miR-675-y,0.8726322054862976
hsa-miR-548b-3p,papillary thyroid carcinoma,0.8725454211235046
hsa-miR-4748,papillary thyroid carcinoma,0.8725454211235046
hsa-miR-344,papillary thyroid carcinoma,0.8725454211235046
hsa-miR-921,miR-675-y,0.8724685311317444
hsa-miR-454,miR-675-y,0.8724685311317444
hsa-miR-615-3p,miR-675-y,0.8724685311317444
hsa-miR-450a-3p,miR-675-y,0.8724685311317444
hsa-miR-6733-5p,miR-675-y,0.8724685311317444
hsa-miR-339-5p,"Luminal B,triple negative",0.8723631501197815
hsa-miR-3152-3p,"Luminal B,triple negative",0.8723631501197815
hsa-miR-3177,"Luminal B,triple negative",0.8723631501197815
hsa-miR-200b-3p,"Luminal B,triple negative",0.8723631501197815
hsa-miR-623,solid pseudopapillary neoplasm of pancreas,0.872288167476654
hsa-miR-920,solid pseudopapillary neoplasm of pancreas,0.872288167476654
hsa-miR-3660,Leptomeningeal metastasis,0.8722857236862183
hsa-miR-132*,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-361,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-125b-2*,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-6506-3p,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-500,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-372,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-491-5p,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-8079,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-4302,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-128b,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-4500,solid pseudopapillary neoplasm of pancreas,0.8720325827598572
hsa-miR-500b,solid pseudopapillary neoplasm of pancreas,0.8718974590301514
hsa-miR-6767-5p,solid pseudopapillary neoplasm of pancreas,0.8718974590301514
hsa-miR-3144-3p,solid pseudopapillary neoplasm of pancreas,0.8718974590301514
hsa-miR-449b-3p,solid pseudopapillary neoplasm of pancreas,0.8718974590301514
hsa-miR-3178,solid pseudopapillary neoplasm of pancreas,0.8718974590301514
hsa-miR-4539,solid pseudopapillary neoplasm of pancreas,0.8718974590301514
hsa-miR-556-3p,solid pseudopapillary neoplasm of pancreas,0.8717743754386902
hsa-miR-4259,solid pseudopapillary neoplasm of pancreas,0.8717743754386902
hsa-miR-514a-3p,solid pseudopapillary neoplasm of pancreas,0.8717743754386902
hsa-miR-527,solid pseudopapillary neoplasm of pancreas,0.8717743754386902
hsa-miR-4761-5p,solid pseudopapillary neoplasm of pancreas,0.8717731833457947
hsa-miR-625-3p,follicular thyroid carcinoma,0.8717489838600159
hsa-miR-542-5p,"squamous cell breast carcinoma, acantholytic variant",0.8716626763343811
hsa-miR-339-5p,"squamous cell breast carcinoma, acantholytic variant",0.8716626763343811
hsa-miR-29b-1,"squamous cell breast carcinoma, acantholytic variant",0.8716626763343811
hsa-miR-6515-5p,"squamous cell breast carcinoma, acantholytic variant",0.8716626763343811
hsa-miR-6745,"squamous cell breast carcinoma, acantholytic variant",0.8716626763343811
hsa-miR-4465,solid pseudopapillary neoplasm of pancreas,0.8716609477996826
hsa-miR-6886-5p,solid pseudopapillary neoplasm of pancreas,0.8716609477996826
hsa-miR-6807-3p,solid pseudopapillary neoplasm of pancreas,0.8716609477996826
hsa-miR-6509-3p,solid pseudopapillary neoplasm of pancreas,0.8716609477996826
hsa-miR-888*,solid pseudopapillary neoplasm of pancreas,0.8716609477996826
hsa-miR-744-3p,solid pseudopapillary neoplasm of pancreas,0.8716609477996826
hsa-miR-1287,"squamous cell breast carcinoma, acantholytic variant",0.8716586828231812
hsa-miR-187*,solid pseudopapillary neoplasm of pancreas,0.8716089129447937
hsa-miR-548ay-5p,solid pseudopapillary neoplasm of pancreas,0.8715655207633972
hsa-miR-323-5p,solid pseudopapillary neoplasm of pancreas,0.8714877367019653
